"Enrichment FDR","nGenes","Pathway Genes","Fold Enrichment","Pathway","URL","Genes"
0.0416387645833125,2,3,25.4603174603175,"GO:0110021 Cardiac muscle myoblast proliferation ","https://amigo.geneontology.org/amigo/term/GO:0110021"," ATF2  MEIS2"
0.0416387645833125,2,3,25.4603174603175,"GO:0110022 Regulation of cardiac muscle myoblast proliferation ","https://amigo.geneontology.org/amigo/term/GO:0110022"," ATF2  MEIS2"
0.0416387645833125,2,3,25.4603174603175,"GO:0110024 Positive regulation of cardiac muscle myoblast proliferation ","https://amigo.geneontology.org/amigo/term/GO:0110024"," ATF2  MEIS2"
0.0418138126752849,11,150,2.80063492063492,"GO:0060972 Left/right pattern formation ","https://amigo.geneontology.org/amigo/term/GO:0060972"," NPHP3  CC2D2A  PSEN1  IFT52  ACVR1  ALG5  ARL13B  RTTN  MEF2C  STIL  AHI1"
0.0426595139390504,6,51,4.49299719887955,"GO:0008542 Visual learning ","https://amigo.geneontology.org/amigo/term/GO:0008542"," KMT2A  KRAS  MEIS2  BRAF  RGS14  RIC8A"
0.0430794997465647,24,481,1.90555390555391,"GO:0043161 Proteasome-mediated ubiquitin-dependent protein catabolic process ","https://amigo.geneontology.org/amigo/term/GO:0043161"," ITCH  PSMC5  NSFL1C  TRIM2  RNF34  RAD23A  SHARPIN  WWP2  RNF126  FBXW11  XPO1  NFE2L2  ANAPC13  DCAF13  TAF9  PSEN1  AURKA  UBE3A  BAG6  WAC  USP7  PELI1  ATXN3  BMAL1"
0.043337074740149,15,245,2.33819241982507,"GO:0032259 Methylation ","https://amigo.geneontology.org/amigo/term/GO:0032259"," THUMPD3  MTO1  PRMT5  PRMT1  PRMT7  SETD1A  TRMT2A  TRMU  MTR  KMT2A  SUV39H2  METTL17  KMT2D  FAM98A  LARP7"
0.043432154267784,30,651,1.75992977836296,"GO:0048729 Tissue morphogenesis ","https://amigo.geneontology.org/amigo/term/GO:0048729"," NPHP3  NRG1  CC2D2A  COL11A1  GLI2  PSEN1  IFT52  GPI  LZTS2  KAT2A  ACVR1  KDM5B  KRAS  EXT2  ARL13B  PPP1CA  MED12  BRD2  SALL1  FERMT1  FUZ  PAK1  MTOR  TGFBR3  MEF2C  STAT1  STIL  AHI1  EFEMP2  DEAF1"
0.0452381177660908,31,682,1.73593073593074,"GO:0031344 Regulation of cell projection organization ","https://amigo.geneontology.org/amigo/term/GO:0031344"," PAK1  FMR1  MACF1  LPAR1  KDM1A  PSEN1  ICAM1  HDAC6  ADNP  SF3A2  KAT2A  TMEM30A  UBE3A  STK25  NFE2L2  FAM98A  PLS1  ACAP3  DAB2IP  IGF1R  BRAF  RELN  MTOR  FUZ  CCDC88A  CAMK2G  ARAP1  DMD  KIDINS220  SCARB2  PDLIM5"
0.0452381177660908,13,198,2.50745550745551,"GO:0043484 Regulation of rna splicing ","https://amigo.geneontology.org/amigo/term/GO:0043484"," ZNF638  CLK4  CDK11A  FMR1  CCNL1  NUP98  LARP7  RBPMS  PRMT5  KAT2A  ENY2  TRRAP  TAF9"
0.0452586944600019,10,130,2.93772893772894,"GO:0038127 Erbb signaling pathway ","https://amigo.geneontology.org/amigo/term/GO:0038127"," RHBDF1  CCDC88A  NRG1  BRAF  ERBB3  PSEN1  PLAUR  RNF126  DAB2IP  ERBIN"
0.0454412723558332,33,741,1.70079043763254,"GO:0043632 Modification-dependent macromolecule catabolic process ","https://amigo.geneontology.org/amigo/term/GO:0043632"," ITCH  PSMC5  NSFL1C  NDFIP2  TRIM2  UBE3A  RBBP6  RNF34  RAD23A  SHARPIN  WWP2  ATXN3  RNF126  FBXW11  XPO1  ATE1  NFE2L2  ANAPC13  DCAF13  BAG6  TAF9  PSEN1  AURKA  HDAC6  CUL4B  WAC  USP7  PELI1  TUT7  BMAL1  PSMD9  TOM1L1  HGS"
0.0461260849566313,7,70,3.81904761904762,"GO:0001947 Heart looping ","https://amigo.geneontology.org/amigo/term/GO:0001947"," PSEN1  IFT52  ARL13B  NPHP3  MEF2C  STIL  AHI1"
0.0461260849566313,7,70,3.81904761904762,"GO:0006893 Golgi to plasma membrane transport ","https://amigo.geneontology.org/amigo/term/GO:0006893"," NSF  GOLGA7  CSK  MACF1  VPS35L  ACSL3  SEC16A"
0.0461260849566313,13,199,2.49485522852357,"GO:0045814 Negative regulation of gene expression epigenetic ","https://amigo.geneontology.org/amigo/term/GO:0045814"," MACROH2A2  UHRF2  ATF7IP2  KDM1A  PRMT5  TASOR2  HDAC6  KMT2A  USP7  BAZ2A  SPOCD1  SUV39H2  KMT2D"
0.0461260849566313,4,22,6.94372294372294,"GO:0070199 Establishment of protein localization to chromosome ","https://amigo.geneontology.org/amigo/term/GO:0070199"," SPIDR  USP7  MACROH2A2  WRAP53"
0.0461260849566313,61,1609,1.44786764923496,"GO:0080134 Regulation of response to stress ","https://amigo.geneontology.org/amigo/term/GO:0080134"," NFE2L2  IL1R1  RADX  TAF9  CFH  TRAF3IP2  RNF126  ITCH  CARD8  STK25  CYREN  PRMT1  PUM1  DAB2IP  WRAP53  HSPD1  SPIDR  C1QTNF1  BRCC3  TRRAP  PELI1  DDX3X  ACACB  TOP2B  HDAC6  RHBDD3  ERBIN  DROSHA  IGF1R  BRAF  OXR1  USP47  MCTP1  SPHK1  SHARPIN  PROS1  YTHDF3  MTOR  FERMT1  STAT1  KDM1A  LETMD1  ATXN3  AP1G1  STAT2  RNF34  SLC19A1  MACIR  KDM4D  ILRUN  BAG6  HSPA5  CASP8  MEF2C  NBN  PLAUR  SMARCD2  KAT2A  ENY2  DNAJC2  PAK1"
0.046399449432811,23,458,1.91786234144313,"GO:0010975 Regulation of neuron projection development ","https://amigo.geneontology.org/amigo/term/GO:0010975"," PAK1  MACF1  KDM1A  PSEN1  HDAC6  ADNP  SF3A2  TMEM30A  UBE3A  STK25  NFE2L2  ACAP3  DAB2IP  IGF1R  BRAF  RELN  LPAR1  CAMK2G  DMD  CCDC88A  KIDINS220  SCARB2  PDLIM5"
0.046399449432811,11,153,2.74572051042639,"GO:0021782 Glial cell development ","https://amigo.geneontology.org/amigo/term/GO:0021782"," ERBB3  NDRG1  KRAS  NCSTN  ZEB2  MED12  LPAR1  DMD  PSEN1  EIF2B3  DICER1"
0.046399449432811,10,131,2.91530352599055,"GO:0033209 Tumor necrosis factor-mediated signaling pathway ","https://amigo.geneontology.org/amigo/term/GO:0033209"," DICER1  STAT1  HIPK1  SPHK1  SHARPIN  TRAF3IP2  KRT8  CARD8  CASP8  MIB2"
0.0464673556770399,27,570,1.80902255639098,"GO:0070201 Regulation of establishment of protein localization ","https://amigo.geneontology.org/amigo/term/GO:0070201"," NPEPPS  SAE1  RHBDF1  SERGEF  SPIDR  DNM1L  CSK  TMEM30A  ADAM9  USP7  XPO1  HDAC6  RHBDD3  FERMT1  CDK16  ENY2  GAPVD1  RIPOR1  PSEN1  KIAA0586  NDFIP2  ACSL3  WRAP53  WWP2  PSMD9  BMAL1  HAX1"
0.047107965108609,32,715,1.70922410922411,"GO:0071363 Cellular response to growth factor stimulus ","https://amigo.geneontology.org/amigo/term/GO:0071363"," TGFBR3  ACVR1  KIDINS220  ELAPOR2  ADAM9  SPHK1  MEF2C  GRB10  PRMT1  DAB2IP  CPS1  HSPA5  NDST1  FERMT1  KAT2A  UBE3A  ATF2  KDM5B  KMT2A  NUMA1  IGF1R  TOB1  EXT2  BRAF  BMPER  PBLD  ZEB2  HGS  DMD  CEP57  FUZ  RAB35"
0.0471652633820497,15,249,2.30063109581182,"GO:0007033 Vacuole organization ","https://amigo.geneontology.org/amigo/term/GO:0007033"," NSFL1C  ATG4D  ULK3  SPG11  TMEM9  TMEM175  CHEK2  MTOR  PSEN1  ATF2  VPS33A  ATP6AP2  ATP6V0B  VPS33B  SCARB2"
0.0471652633820497,11,154,2.72789115646258,"GO:0009799 Specification of symmetry ","https://amigo.geneontology.org/amigo/term/GO:0009799"," NPHP3  ACVR1  CC2D2A  PSEN1  IFT52  ALG5  ARL13B  RTTN  MEF2C  STIL  AHI1"
0.0471652633820497,11,154,2.72789115646258,"GO:0009855 Determination of bilateral symmetry ","https://amigo.geneontology.org/amigo/term/GO:0009855"," NPHP3  ACVR1  CC2D2A  PSEN1  IFT52  ALG5  ARL13B  RTTN  MEF2C  STIL  AHI1"
0.0471652633820497,3,11,10.4155844155844,"GO:0010764 Negative regulation of fibroblast migration ","https://amigo.geneontology.org/amigo/term/GO:0010764"," MACIR  BRAF  ZEB2"
0.0471652633820497,3,11,10.4155844155844,"GO:0016479 Negative regulation of transcription by rna polymerase i ","https://amigo.geneontology.org/amigo/term/GO:0016479"," MACROH2A2  DEDD  BAZ2A"
0.0471652633820497,3,11,10.4155844155844,"GO:0018195 Peptidyl-arginine modification ","https://amigo.geneontology.org/amigo/term/GO:0018195"," PRMT5  PRMT1  PRMT7"
0.0471652633820497,8,90,3.39470899470899,"GO:0035050 Embryonic heart tube development ","https://amigo.geneontology.org/amigo/term/GO:0035050"," PSEN1  IFT52  ARL13B  NPHP3  ACVR1  MEF2C  STIL  AHI1"
0.0471652633820497,3,11,10.4155844155844,"GO:0044571 [2fe-2s] cluster assembly ","https://amigo.geneontology.org/amigo/term/GO:0044571"," ISCU  BOLA2B  NFS1"
0.0471652633820497,3,11,10.4155844155844,"GO:2000672 Negative regulation of motor neuron apoptotic process ","https://amigo.geneontology.org/amigo/term/GO:2000672"," ERBB3  MAP2K4  MAP3K12"
0.048054250642009,16,275,2.22199134199134,"GO:1903050 Regulation of proteolysis involved in protein catabolic process ","https://amigo.geneontology.org/amigo/term/GO:1903050"," UBE3A  PSMC5  RHBDF1  ATXN3  XPO1  UFSP2  RAD23A  TAF9  PSEN1  AURKA  BAG6  WAC  DAB2IP  USP7  FMR1  NFE2L2"
0.0480552823187434,9,111,3.0965250965251,"GO:0021549 Cerebellum development ","https://amigo.geneontology.org/amigo/term/GO:0021549"," HSPA5  GLI2  PSEN1  AARS1  GLI1  IGF1R  NCSTN  SEZ6L2  LPAR1"
0.0487678538910123,5,37,5.16087516087516,"GO:0031952 Regulation of protein autophosphorylation ","https://amigo.geneontology.org/amigo/term/GO:0031952"," NBN  GPNMB  TOM1L1  NRG1  DDX3X"
0.0487678538910123,5,37,5.16087516087516,"GO:0071604 Transforming growth factor beta production ","https://amigo.geneontology.org/amigo/term/GO:0071604"," FBLN1  CD46  ATP6AP2  FERMT1  ATF2"
0.0491524877015514,8,91,3.35740450026164,"GO:0008589 Regulation of smoothened signaling pathway ","https://amigo.geneontology.org/amigo/term/GO:0008589"," GLI1  ULK3  NDST1  GLI2  TTC23  GPR161  IFT81  FUZ"
0.0492409263976703,19,354,2.04977132095776,"GO:0045862 Positive regulation of proteolysis ","https://amigo.geneontology.org/amigo/term/GO:0045862"," PSMC5  CASP8  ATXN3  CARD8  HSPD1  PSEN1  AURKA  GSN  NCSTN  FBXW11  DAP  DAB2IP  MTCH1  RAD23A  BAG6  DDX3X  FMR1  ADAM9  NFE2L2"
0.0503000686180909,24,491,1.86674425370963,"GO:0007005 Mitochondrion organization ","https://amigo.geneontology.org/amigo/term/GO:0007005"," DNAJC11  DNM1L  TAFAZZIN  RHOT1  SCO1  HSPD1  PRIMPOL  ATPAF2  CHCHD10  MTCH1  LETMD1  HDAC6  ARMCX3  KAT2A  NDUFS2  SHARPIN  TGIF2-RAB5IF  PLAUR  ZDHHC6  TYMP  AURKA  ATF2  NDUFB8  STAT2"
0.0503090434586987,7,72,3.71296296296296,"GO:0051149 Positive regulation of muscle cell differentiation ","https://amigo.geneontology.org/amigo/term/GO:0051149"," MEF2C  KAT2A  MTOR  NRG1  EFEMP2  LAMB1  LAMA2"
0.0504058990106552,32,721,1.69500033022918,"GO:0061061 Muscle structure development ","https://amigo.geneontology.org/amigo/term/GO:0061061"," PDLIM5  MRTFB  DMD  MEF2C  NRG1  LUC7L  COL11A1  ERBB3  MAP2K4  SPG11  KAT2A  ACVR1  KRAS  MEIS1  GMPPA  KRT8  MTOR  TAFAZZIN  SFMBT1  KDM1A  TGFBR3  BMAL1  ANK2  ADPRHL1  EFEMP2  ZBTB18  SLC8A1  LAMB1  SMARCD2  LAMA2  KCNH1  FHL3"
0.051819912344198,28,606,1.76457645764576,"GO:0009896 Positive regulation of catabolic process ","https://amigo.geneontology.org/amigo/term/GO:0009896"," ABHD5  CNOT6L  SAMD4B  YTHDF3  PSMC5  ATXN3  TUT7  CDK16  CCNY  CDK5RAP3  TOB1  TNFSF12  ITCH  PSEN1  AURKA  RHBDD3  PUM1  DAB2IP  PHKG2  CUL4B  NSF  WAC  RAD23A  BAG6  FMR1  ADAM9  MTOR  NFE2L2"
0.0529143972542701,30,665,1.72287862513426,"GO:0120035 Regulation of plasma membrane bounded cell projection organization ","https://amigo.geneontology.org/amigo/term/GO:0120035"," PAK1  FMR1  MACF1  LPAR1  KDM1A  PSEN1  ICAM1  HDAC6  ADNP  SF3A2  TMEM30A  UBE3A  STK25  NFE2L2  FAM98A  PLS1  ACAP3  DAB2IP  IGF1R  BRAF  RELN  MTOR  FUZ  CCDC88A  CAMK2G  ARAP1  DMD  KIDINS220  SCARB2  PDLIM5"
0.0532140313641425,7,73,3.662100456621,"GO:0010803 Regulation of tumor necrosis factor-mediated signaling pathway ","https://amigo.geneontology.org/amigo/term/GO:0010803"," DICER1  HIPK1  SPHK1  SHARPIN  CARD8  CASP8  MIB2"
0.0532140313641425,7,73,3.662100456621,"GO:0022029 Telencephalon cell migration ","https://amigo.geneontology.org/amigo/term/GO:0022029"," PSEN1  WDR47  MDGA1  DAB2IP  ARL13B  RELN  LAMB1"
0.0532140313641425,5,38,5.0250626566416,"GO:0051654 Establishment of mitochondrion localization ","https://amigo.geneontology.org/amigo/term/GO:0051654"," RHOT1  DNM1L  HDAC6  ARMCX3  LRPPRC"
0.0532140313641425,23,466,1.88493766605355,"GO:0140694 Non-membrane-bounded organelle assembly ","https://amigo.geneontology.org/amigo/term/GO:0140694"," CDK5RAP2  EFL1  CCSAP  RTTN  EDC3  FMR1  KAT2A  STIL  DCAF13  METTL17  YTHDF3  DDX3X  AURKA  LZTS2  PLS1  DBNL  KRT8  DHX30  NUMA1  CNOT6L  GSN  CHEK2  ADPRHL1"
0.0540060872584482,8,93,3.28520225294419,"GO:0006414 Translational elongation ","https://amigo.geneontology.org/amigo/term/GO:0006414"," TSFM  CDK5RAP3  UFSP2  SKIC8  SKIC2  AARS1  EFL1  ZNF598"
0.0540060872584482,11,158,2.65883062085594,"GO:0008033 Trna processing ","https://amigo.geneontology.org/amigo/term/GO:0008033"," TRMU  ELP4  THUMPD3  MTO1  DUS2  GTDC1  DUS1L  AARS1  TRMT2A  DUS4L-BCAP29  FAM98A"
0.0540060872584482,20,385,1.9839208410637,"GO:0141188 Nucleic acid catabolic process ","https://amigo.geneontology.org/amigo/term/GO:0141188"," DNASE1L1  DICER1  FMR1  DNASE2  PUM1  CNOT6L  ZCCHC7  SAMD4B  EDC3  YTHDF3  SKIC2  TUT7  CASC3  SKIC8  TOB1  TRAF3IP2  LRPPRC  EIF3E  DBR1  DEDD2"
0.0542058680978231,32,726,1.68332677423587,"GO:0006511 Ubiquitin-dependent protein catabolic process ","https://amigo.geneontology.org/amigo/term/GO:0006511"," ITCH  PSMC5  NSFL1C  NDFIP2  TRIM2  UBE3A  RBBP6  RNF34  RAD23A  SHARPIN  WWP2  ATXN3  RNF126  FBXW11  XPO1  ATE1  NFE2L2  ANAPC13  DCAF13  BAG6  TAF9  PSEN1  AURKA  HDAC6  CUL4B  WAC  USP7  PELI1  BMAL1  PSMD9  TOM1L1  HGS"
0.0554916062037102,26,553,1.79557392577284,"GO:0042327 Positive regulation of phosphorylation ","https://amigo.geneontology.org/amigo/term/GO:0042327"," NBN  CCNY  CCDC88A  GPNMB  DAB2IP  TOM1L1  PAK1  NRG1  BRAF  ADAM9  DDX3X  HDAC6  ADNP  FMR1  RELN  MTOR  PLAUR  UNC119  ACVR1  KRAS  HAX1  SPHK1  GRB10  MAP3K12  TNFRSF10B  PILRB"
0.0567215182320734,31,699,1.69371210572927,"GO:0007610 Behavior ","https://amigo.geneontology.org/amigo/term/GO:0007610"," BTBD9  SLC1A3  PSEN1  WDR47  ADNP  SPG11  GPI  CRTC1  KAT2A  UBE3A  KMT2A  FOSB  KRAS  MEIS2  PUM1  MEIS1  GMPPA  BRAF  NCSTN  OXR1  RGS14  SCN9A  SEZ6L2  RIC8A  VWA1  RELN  MTOR  DMD  MEF2C  AHI1  RASGRF1"
0.0568843550976992,4,24,6.36507936507937,"GO:0000212 Meiotic spindle organization ","https://amigo.geneontology.org/amigo/term/GO:0000212"," TUBG1  DCAF13  AURKA  PPP2R1A"
0.0568843550976992,25,526,1.81513670106826,"GO:0001934 Positive regulation of protein phosphorylation ","https://amigo.geneontology.org/amigo/term/GO:0001934"," NBN  CCNY  CCDC88A  GPNMB  DAB2IP  TOM1L1  PAK1  NRG1  BRAF  ADAM9  DDX3X  HDAC6  ADNP  FMR1  RELN  MTOR  PLAUR  UNC119  ACVR1  KRAS  HAX1  SPHK1  MAP3K12  TNFRSF10B  PILRB"
0.05705087896901,12,183,2.50429352068696,"GO:0010970 Transport along microtubule ","https://amigo.geneontology.org/amigo/term/GO:0010970"," FBXW11  IFT52  SPG11  IFT56  IFT81  RHOT1  HDAC6  ARMCX3  ARHGAP21  FUZ  IFT22  LRPPRC"
0.05705087896901,3,12,9.54761904761905,"GO:0042364 Water-soluble vitamin biosynthetic process ","https://amigo.geneontology.org/amigo/term/GO:0042364"," TPK1  AKR1A1  SLC19A2"
0.0578268064512444,15,257,2.2290161200667,"GO:0050769 Positive regulation of neurogenesis ","https://amigo.geneontology.org/amigo/term/GO:0050769"," FMR1  MACF1  JADE2  HDAC6  PRMT5  ADNP  STK25  KRAS  BRAF  RGS14  RELN  XRCC2  MTOR  KDM1A  DICER1"
0.059189586181475,22,444,1.89232089232089,"GO:0044782 Cilium organization ","https://amigo.geneontology.org/amigo/term/GO:0044782"," FUZ  CC2D2A  IFT52  IFT56  NPHP3  IFT81  AHI1  ARL13B  RTTN  HDAC6  LPAR1  KIAA0586  RO60  ATXN10  GSN  AURKA  CCDC88A  ABCC4  WDR90  MACIR  IFT22  DMD"
0.0595513560907639,7,75,3.56444444444444,"GO:0055017 Cardiac muscle tissue growth ","https://amigo.geneontology.org/amigo/term/GO:0055017"," GLI1  NRG1  MAP2K4  MEIS1  TGFBR3  MEF2C  PDLIM5"
0.0596689687604868,14,233,2.29470672389127,"GO:0061136 Regulation of proteasomal protein catabolic process ","https://amigo.geneontology.org/amigo/term/GO:0061136"," PSMC5  RHBDF1  XPO1  RAD23A  TAF9  PSEN1  AURKA  BAG6  ATXN3  WAC  DAB2IP  USP7  FMR1  NFE2L2"
0.0601760047826643,17,310,2.09431643625192,"GO:0051962 Positive regulation of nervous system development ","https://amigo.geneontology.org/amigo/term/GO:0051962"," FMR1  CLSTN1  MACF1  JADE2  HDAC6  PRMT5  ADNP  STK25  KRAS  BRAF  RGS14  THBS2  RELN  XRCC2  MTOR  KDM1A  DICER1"
0.0612044621092576,18,337,2.03984739296312,"GO:0034504 Protein localization to nucleus ","https://amigo.geneontology.org/amigo/term/GO:0034504"," TNPO2  NUP98  CDK5RAP3  WRAP53  WRN  LARP7  MTOR  TRAF3IP2  XPO1  FERMT1  SPG11  LZTS2  TMCO6  ATF2  CHCHD10  PSEN1  GLUL  ILRUN"
0.061653249334749,26,559,1.77630121816168,"GO:0044089 Positive regulation of cellular component biogenesis ","https://amigo.geneontology.org/amigo/term/GO:0044089"," ATF7IP2  CLSTN1  STIL  DAB2IP  NRG1  SPIDR  BRCC3  ADNP  FAM98A  BRAF  KIRREL1  THBS2  LPAR1  MTOR  FERMT1  FUZ  CCDC88A  CDK5RAP2  NUMA1  CNOT6L  WARS1  PAK1  HGS  ARAP1  FMR1  DDX3X"
0.0616891192917325,9,117,2.93772893772894,"GO:0007040 Lysosome organization ","https://amigo.geneontology.org/amigo/term/GO:0007040"," SPG11  TMEM9  TMEM175  MTOR  VPS33A  ATP6AP2  ATP6V0B  VPS33B  SCARB2"
0.0616891192917325,11,162,2.59318048206937,"GO:0035051 Cardiocyte differentiation ","https://amigo.geneontology.org/amigo/term/GO:0035051"," MEF2C  NRG1  MAP2K4  KAT2A  MEIS1  MTOR  ACVR1  TGFBR3  ADPRHL1  PDLIM5  SLC8A1"
0.0616891192917325,6,57,4.02005012531328,"GO:0051646 Mitochondrion localization ","https://amigo.geneontology.org/amigo/term/GO:0051646"," DNM1L  RHOT1  HDAC6  ARMCX3  KAT2A  LRPPRC"
0.0616891192917325,32,735,1.66271460965339,"GO:0055086 Nucleobase-containing small molecule metabolic process ","https://amigo.geneontology.org/amigo/term/GO:0055086"," CTPS2  FAR2  GPI  AMPD2  ACSL3  AMPD3  PRPSAP2  PANK1  UGP2  DCAKD  GMPPB  DPYD  TYMP  ACACB  EFL1  KDM1A  CPS1  DNM1L  TAFAZZIN  GMPPA  TK2  DCXR  PDE7B  NME6  DPAGT1  MTOR  NAXD  PSEN1  TPK1  NDUFS2  NDUFB8  SMUG1"
0.0616891192917325,9,117,2.93772893772894,"GO:0080171 Lytic vacuole organization ","https://amigo.geneontology.org/amigo/term/GO:0080171"," SPG11  TMEM9  TMEM175  MTOR  VPS33A  ATP6AP2  ATP6V0B  VPS33B  SCARB2"
0.0617146366297494,8,96,3.18253968253968,"GO:0008625 Extrinsic apoptotic signaling pathway via death domain receptors ","https://amigo.geneontology.org/amigo/term/GO:0008625"," CASP8  TNFRSF10B  DEDD  DEDD2  RNF34  ICAM1  DAB2IP  DDX3X"
0.0617146366297494,7,76,3.51754385964912,"GO:0021885 Forebrain cell migration ","https://amigo.geneontology.org/amigo/term/GO:0021885"," PSEN1  WDR47  MDGA1  DAB2IP  ARL13B  RELN  LAMB1"
0.0617146366297494,7,76,3.51754385964912,"GO:0061371 Determination of heart left/right asymmetry ","https://amigo.geneontology.org/amigo/term/GO:0061371"," PSEN1  IFT52  ARL13B  NPHP3  MEF2C  STIL  AHI1"
0.0617146366297494,5,40,4.77380952380952,"GO:1905508 Protein localization to microtubule organizing center ","https://amigo.geneontology.org/amigo/term/GO:1905508"," STIL  NUMA1  AURKA  NSFL1C  DCTN2"
0.0619431973019871,32,736,1.66045548654244,"GO:0019941 Modification-dependent protein catabolic process ","https://amigo.geneontology.org/amigo/term/GO:0019941"," ITCH  PSMC5  NSFL1C  NDFIP2  TRIM2  UBE3A  RBBP6  RNF34  RAD23A  SHARPIN  WWP2  ATXN3  RNF126  FBXW11  XPO1  ATE1  NFE2L2  ANAPC13  DCAF13  BAG6  TAF9  PSEN1  AURKA  HDAC6  CUL4B  WAC  USP7  PELI1  BMAL1  PSMD9  TOM1L1  HGS"
0.0619431973019871,4,25,6.11047619047619,"GO:0035994 Response to muscle stretch ","https://amigo.geneontology.org/amigo/term/GO:0035994"," GPI  GSN  DMD  SLC8A1"
0.0619431973019871,4,25,6.11047619047619,"GO:0042790 Nucleolar large rrna transcription by rna polymerase i ","https://amigo.geneontology.org/amigo/term/GO:0042790"," MACROH2A2  DEDD  NOL11  MTOR"
0.0619431973019871,4,25,6.11047619047619,"GO:0060045 Positive regulation of cardiac muscle cell proliferation ","https://amigo.geneontology.org/amigo/term/GO:0060045"," GLI1  NRG1  TGFBR3  MEF2C"
0.0627360432531474,15,261,2.19485495347564,"GO:0050821 Protein stabilization ","https://amigo.geneontology.org/amigo/term/GO:0050821"," CDC37L1  GOLGA7  CHEK2  USP7  TAF9  MFSD1  BAG6  WIZ  CCNH  HSPD1  SEC16A  NAA15  NAA16  ZSWIM7  ANK2"
0.0627360432531474,65,1776,1.39773702273702,"GO:0065009 Regulation of molecular function ","https://amigo.geneontology.org/amigo/term/GO:0065009"," KDM1A  HDAC6  PRMT7  IL32  PLAUR  CASP8  EVI5  ERC1  AURKA  TINF2  NBN  CARD8  CCNY  CCDC88A  CHTF18  APOC1  DAB2IP  WARS1  TOM1L1  HSPD1  NRG1  WRN  ADAM9  ARAP1  USP7  ILRUN  WWP2  DDX3X  ARAP2  PSEN1  CRTC1  GAPVD1  TRAPPC6B  NCSTN  RIPOR1  NDFIP2  CDK5RAP3  UNC119  ERBIN  DAP  ATF2  ISCU  MTCH1  GSN  PAK1  USP47  RNF34  SPHK1  HGS  KDM4D  EIF3E  RASGRF1  ITCH  MEF2C  FMR1  MAP3K12  STAC2  ANK2  RGS14  SLC8A1  RELN  DMD  TNFRSF10B  PILRB  CDC6"
0.0628063395253761,2,4,19.0952380952381,"GO:0001555 Oocyte growth ","https://amigo.geneontology.org/amigo/term/GO:0001555"," DCAF13  KMT2D"
0.0628063395253761,8,97,3.14972999509082,"GO:0010631 Epithelial cell migration ","https://amigo.geneontology.org/amigo/term/GO:0010631"," FERMT1  MACIR  HDAC6  DAB2IP  ADAM9  MTOR  MACF1  ZEB2"
0.0628063395253761,2,4,19.0952380952381,"GO:0030576 Cajal body organization ","https://amigo.geneontology.org/amigo/term/GO:0030576"," WRAP53  VRK1"
0.0628063395253761,77,2174,1.35265256056424,"GO:0032879 Regulation of localization ","https://amigo.geneontology.org/amigo/term/GO:0032879"," NPEPPS  SAE1  RHBDF1  ABHD5  UNC119  SERGEF  APOC1  STAC2  SPIDR  MCTP1  WWP2  ERBB3  DNM1L  VRK1  FMR1  CSK  CDK5RAP3  TMEM30A  NUMA1  NRG1  BRAF  ADAM9  C1QTNF1  LARP7  SPHK1  USP7  MTOR  ACACB  PSEN1  XPO1  HDAC6  RHBDD3  FERMT1  CDK16  SPG11  GRB10  LZTS2  NFE2L2  KDM5B  ENY2  PLS1  BMPER  GAPVD1  BTBD9  LPAR1  DMD  NSFL1C  ANK2  KDM1A  RIPOR1  LETMD1  KIAA0586  NDFIP2  CCDC88A  ACSL3  GNAI1  TBC1D5  GLUL  ISCU  WRAP53  GSN  AP1G1  ANKRD13D  HGS  ILRUN  CHCHD10  NSF  MEF2C  PSMD9  BMAL1  AHI1  SLC8A1  RELN  P2RX5  ZFYVE16  HAX1  CAMK2G"
0.0628063395253761,33,768,1.64099702380952,"GO:0051668 Localization within membrane ","https://amigo.geneontology.org/amigo/term/GO:0051668"," VPS50  ZDHHC6  NSF  SRP54  VPS35L  RAB35  STAC2  ANK2  GOLGA7  ARL13B  HGS  EPS15  CSK  CCDC88A  MACF1  MTCH1  BRAF  BAG6  SPG11  PLS1  FRMD8  DENND4C  SCARB2  SEC16A  CLSTN1  RELN  HSPA5  PPIL2  VPS29  ACSL3  STX16  VPS53  GSN"
0.0628063395253761,2,4,19.0952380952381,"GO:0060025 Regulation of synaptic activity ","https://amigo.geneontology.org/amigo/term/GO:0060025"," MEF2C  RELN"
0.0628063395253761,2,4,19.0952380952381,"GO:1901837 Negative regulation of transcription of nucleolar large rrna by rna polymerase i ","https://amigo.geneontology.org/amigo/term/GO:1901837"," MACROH2A2  DEDD"
0.0628063395253761,12,187,2.45072574484339,"GO:1902850 Microtubule cytoskeleton organization involved in mitosis ","https://amigo.geneontology.org/amigo/term/GO:1902850"," FBXW11  AURKA  STIL  TUBG1  CDK5RAP2  NUMA1  CCSAP  DCTN2  TACC1  NSFL1C  GNAI1  CHEK2"
0.0633888481701788,6,58,3.95073891625616,"GO:0007632 Visual behavior ","https://amigo.geneontology.org/amigo/term/GO:0007632"," KMT2A  KRAS  MEIS2  BRAF  RGS14  RIC8A"
