,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_name,minus_log10_padj,significant
ENST00000699552,7.64565953432114,6.37462763539118,1.63913857568736,3.88901080722721,0.0001006536362873,0.0109379430585853,NCSTN-240,1.9610643418323404,True
ENST00000556579,31.1856475003539,8.40936281144042,1.98718238302008,4.23180221568795,2.31826227954362e-05,0.003074577926434,WARS1-231,2.512214495108715,True
ENST00000910059,4.86077794253198,5.72977611937766,1.4918650700829,3.840679853882,0.0001226940412888,0.0129917284887588,PSMB3-213,1.886333064231746,True
ENST00000589063,23.8028225632817,1.72104970615914,0.465251720243522,3.69917967258308,0.0002162974433979,0.0215904323610181,MFSD12-208,1.6657386605780333,True
ENST00000939796,20.5635993419728,7.80130124908877,1.87632004543936,4.15776683090437,3.2137379519511e-05,0.0040822182493502,FMNL2-210,2.389103780130807,True
ENST00000896004,44.67124112588,8.92059819629673,1.54917480089578,5.7582902788882,8.49701475615857e-09,3.01516454721285e-06,MYBBP1A-215,5.520688982032432,True
ENST00000940098,5.18722199064215,5.82066158707298,1.52035991807551,3.8284760850844,0.0001289391570758,0.0135877849453868,BOLA3-207,1.8668513353500606,True
ENST00000696617,17.025606686548,7.52949786050908,1.74645046040545,4.31131488193547,1.62286607453945e-05,0.0022190178797517,ZBTB18-205,2.6538391984231438,True
ENST00000904189,35.7684902475298,8.60088006043273,1.45119985710837,5.92673711915233,3.09013060000207e-09,1.27814561276773e-06,SCLY-223,5.893419666350435,True
ENST00000899083,83.468536272737,1.68234909949539,0.420778969648922,3.99817771524812,6.3832018933128e-05,0.0073339775989322,PSMD5-209,2.1346604208923226,True
ENST00000952036,7.69747693821413,6.38363476562078,1.54123197754906,4.14190391752209,3.44434640272145e-05,0.0043294420277094,ZNF274-225,2.3635680712912985,True
ENST00000932339,32.756798237098,8.47324397520613,1.67667528289968,5.05359866732948,4.33562171541446e-07,9.03714259260696e-05,MBTD1-212,4.043968865147252,True
ENST00000481266,7.58507651887494,6.36431448593224,1.77162669809181,3.59235638793835,0.000327701258833,0.0311149289224372,CDK5RAP2-214,1.5070311867614188,True
ENST00000922648,5.00535521334417,-5.75961718147484,1.63117979571942,-3.53095176668407,0.0004140672468715,0.0384330481968215,IMMP1L-225,1.4152951694632905,True
ENST00000467729,7.1273589236514,-6.27244253734801,1.53431207580718,-4.08811390867022,4.34894609852263e-05,0.0053052733332198,DTX2-217,2.2752922358811944,True
ENST00000899005,14.9023176880768,-7.3463461781025,1.34222320546282,-5.47326714975798,4.41813293961757e-08,1.18376448938227e-05,DTX2-226,4.926734692153186,True
ENST00000853082,31.2213831431693,8.40507630178635,1.28270285457749,6.55262929507932,5.6532733505043296e-11,3.85701859484228e-08,PLD3-255,7.41374826737769,True
ENST00000853094,13.165082279939,7.15966059131681,1.72020706108782,4.16209231625244,3.15344807883091e-05,0.004013338791019,PLD3-267,2.3964941772062063,True
ENST00000851858,30.4232144265722,8.36689110686762,1.61414278064207,5.18348885068237,2.17773252530691e-07,4.88489603720587e-05,INPP4A-222,4.311144674718651,True
ENST00000920521,43.0688289306427,8.86846729000967,1.47732578187907,6.00305457251923,1.93639497193456e-09,8.68811193526394e-07,INPP4A-230,6.06107459238756,True
ENST00000461438,4.59871893673227,-5.6453960913037,1.51875047064646,-3.71713207693737,0.0002014971175585,0.0202958472835914,SFXN4-204,1.692592813629402,True
ENST00000880249,19.2970261446699,-7.71302332758855,1.32852518225692,-5.8057035204147,6.40962939577224e-09,2.39653146100287e-06,ARMH4-207,5.620416865336805,True
ENST00000880251,12.000418283933,7.02404439783264,1.42898960609609,4.91539222389579,8.86048849647776e-07,0.0001707924155886,ARMH4-209,3.767531419016769,True
ENST00000916347,15.1849686462385,7.36462748748295,1.69946908107944,4.33348718695441,1.46765826400182e-05,0.0020298618617034,PTER-220,2.6925335161465163,True
ENST00000915953,14.9240742473288,-21.4640045453649,3.90977872470245,-5.48982591003238,4.02330095246787e-08,1.17299705097214e-05,MAP3K21-208,4.930703079741365,True
ENST00000560289,16.3612022134751,5.05452497401721,1.29325604891629,3.90837141512135,9.29203803960169e-05,0.0102065133849265,MINDY2-205,1.991122590556682,True
ENST00000480899,6.00423734674913,6.03007179599511,1.57248754063844,3.83473422851214,0.0001257001371983,0.0132675793137405,TMEM120A-209,1.8772083074734491,True
ENST00000554998,18.2217332027354,7.62869227360484,1.35603077250198,5.6257515893458,1.84701986818584e-08,6.02142124958644e-06,WDR25-206,5.220300989140399,True
ENST00000896206,16.5730506585803,-7.4977385103075,1.34200824189316,-5.58695414547565,2.31086709297029e-08,7.46009896484034e-06,CTH-212,5.127255411186986,True
ENST00000854680,14.5064323596182,-21.425642312032,3.90986420736673,-5.4798942305114,4.2558017195452e-08,1.17299705097214e-05,MAN2C1-246,4.930703079741365,True
ENST00000854690,14.9164877355114,-21.4627966816652,3.90977918210019,-5.4895163337936,4.0303584752267e-08,1.17299705097214e-05,MAN2C1-256,4.930703079741365,True
ENST00000521620,9.70846404107254,-6.72318586207358,1.4817773123548,-4.537244433436,5.69940340622593e-06,0.0008750672209223,WRN-203,3.057958584058493,True
ENST00000947891,14.076876740231,7.25560231231583,1.65515207083088,4.38364694107746,1.1670886392887e-05,0.0016610181205119,TNFRSF1A-223,2.7796256296826205,True
ENST00000963938,11.4625719208073,6.95845346304241,1.87012570995708,3.72084797615134,0.0001985549440467,0.0200156388721122,JAK2-212,1.6986305432453677,True
ENST00000506744,10.2303575606542,6.79466839121771,1.79806154720245,3.77888532335799,0.0001575319452718,0.0163116720974135,ERBIN-208,1.7875015174723918,True
ENST00000874140,17.3312682877123,7.55416948125403,1.31130834876767,5.76078806205514,8.372211228153621e-09,2.99915090061706e-06,ERBIN-232,5.52300168240433,True
ENST00000863594,54.8068475504377,9.21573787010885,1.42946306474174,6.44699264879142,1.14091319273129e-10,6.99120968873706e-08,EPHA2-206,7.155447671795221,True
ENST00000863496,83.9194918922852,9.83091497863986,1.36639707345806,7.19477168796907,6.25653676419672e-13,7.59732981259004e-10,FUBP3-211,9.119339019748299,True
ENST00000955650,43.8057046844952,8.89324444263586,1.86454872712433,4.76964978885362,1.84546474823634e-06,0.0003261199847954,PPIF-207,3.4866225865959954,True
ENST00000948180,14.5112313682969,-21.4264371655239,3.9098638993323,-5.48009795665342,4.25090418354982e-08,1.17299705097214e-05,FRS2-226,4.930703079741365,True
ENST00000650591,94.0093033141692,-9.99934370250192,1.38718748564808,-7.20835777856682,5.66306762380125e-13,7.207288150179901e-10,PROS1-212,9.142228114331367,True
ENST00000869617,35.9368778135939,-8.61341264443245,1.56304554935062,-5.51066003675385,3.57490603763203e-08,1.09277364488438e-05,PROS1-216,4.9614697876919225,True
ENST00000869621,113.760327000878,10.2696843829544,1.41825555582846,7.24106762053577,4.45166364973557e-13,5.8150703577875e-10,PROS1-220,9.23544502628136,True
ENST00000370184,6.28591854133633,6.09256588089773,1.49988946548152,4.06200991547186,4.86520101034112e-05,0.0058411724496896,PLPPR4-201,2.233499971838882,True
ENST00000885470,11.3607488129309,-6.94785892270804,1.77910464835496,-3.9052558988772,9.41257281123317e-05,0.0103217789952114,VDAC3-213,1.9862454440635584,True
ENST00000561780,11.3518822607196,6.95160994924399,1.34476575918459,5.16938351662014,2.34867470665109e-07,5.22467622685096e-05,WWP2-204,4.281940617609027,True
ENST00000566463,41.8151585546309,8.82676030469309,1.42571630511412,6.19110567300875,5.97436376075884e-10,3.11082906515822e-07,WWP2-207,6.5071238519893635,True
ENST00000580824,34.7094188662739,3.35544213457439,0.676072233574246,4.96314146320565,6.93620232697908e-07,0.0001376414998195,CDC6-204,3.861250603707429,True
ENST00000532604,32.1105624881041,8.45215022360654,1.36189622433841,6.20616319551986,5.42937980152704e-10,2.87450912460127e-07,SPOCD1-213,6.54143630842775,True
ENST00000854331,33.7366156777428,8.51591641803893,1.49662680393966,5.69007343422019,1.26984749936756e-08,4.28764656042832e-06,TBC1D14-210,5.3677810216319894,True
ENST00000542569,509.366654228426,-12.4384462260363,1.59648866084238,-7.7911271975294,6.641401298018541e-15,2.3052862730186097e-11,SAMD8-203,10.637275135752658,True
ENST00000415385,15.1091886015562,7.35713437164462,1.50404816600247,4.89155502991554,1.0004241371764e-06,0.0001899786777224,MAP2K4-202,3.721295139400543,True
ENST00000602811,5.8630741788629,-6.00001072148188,1.70721046592186,-3.51451144498578,0.0004405636869904,0.0406359366176775,MAP2K4-215,1.391089725742548,True
ENST00000934173,14.8091871132575,-7.33034722566953,1.51318272839889,-4.84432387979065,1.27043551445147e-06,0.0002365029173801,TRERF1-234,3.6261634976565524,True
ENST00000894780,119.965121746485,-10.3519291404581,1.51489608626921,-6.83342523245422,8.2910718006749e-12,7.219723503062691e-09,FOCAD-222,8.141479434479322,True
ENST00000647280,20.5129327228134,7.79869299002695,1.575652589785,4.94950031535256,7.44042572634796e-07,0.0001458973790686,COL11A1-214,3.835952509794474,True
ENST00000427191,196.401470149294,11.056803898313,1.27038270020557,8.70352209340049,3.2173972436173697e-18,5.3231435220994e-14,PTPN13-203,13.273831824262054,True
ENST00000530538,20.0584473240013,-7.7639341699655,1.29730377905405,-5.98466935448745,2.16829878483533e-09,9.5346796964126e-07,IL32-217,6.020693891859407,True
ENST00000580320,15.2993121914895,3.47493598825242,0.898342780179387,3.86816264895958,0.0001096585135246,0.0118002367411447,DCXR-213,1.9281092796140937,True
ENST00000909901,9.19790998368693,6.64039865955432,1.45884658969663,4.55181422532935,5.31852889689253e-06,0.0008262384580561,ICA1L-223,3.0828945942385966,True
ENST00000678474,20.0535696056838,7.76494200467582,1.41759178293684,5.47755855962222,4.31234315269525e-08,1.17686067494349e-05,ADAM9-224,4.929274948953319,True
ENST00000535729,7.86943395713895,-6.42527110679985,1.45272685431847,-4.42290378793485,9.73831150867723e-06,0.0014117778455388,ISCU-205,2.8502336375952733,True
ENST00000416109,84.2385694900014,9.83591226595834,1.3817878875343,7.11825045992391,1.09305613032852e-12,1.1762261492207502e-09,CD163L1-202,8.929509169827671,True
ENST00000528176,362.905509843466,-1.33994133386487,0.283616474535931,-4.72448342804261,2.30701026497578e-06,0.0003989858255295,EFEMP2-210,3.399042532893875,True
ENST00000927475,14.9211096509084,-21.4635321664124,3.90977890239957,-5.48970484065977,4.02605958721513e-08,1.17299705097214e-05,LRRC8A-228,4.930703079741365,True
ENST00000895806,25.8298225467774,-8.13591461793788,2.12720515482821,-3.82469673856865,0.0001309331544953,0.0137759788520276,HMGN4-206,1.8608775325900986,True
ENST00000880204,551.720440895278,0.816745911699624,0.206591039549493,3.95344306065102,7.70346020554242e-05,0.0086776365050671,ZMIZ1-208,2.061598545858094,True
ENST00000880892,21.1325628899266,-7.84596150248476,1.46870070272292,-5.34211053888559,9.18706014473418e-08,2.2644135823033e-05,GBA2-210,4.645044248814081,True
ENST00000880894,7.92093634275896,-6.43390977902252,1.59949946410368,-4.02245197539213,5.75954003151742e-05,0.0067106246393628,GBA2-212,2.1732370528857756,True
ENST00000954697,143.858129110939,1.00199396976965,0.218927995549138,4.57681973132921,4.72097938331579e-06,0.0007474451078903,MAPK13-209,3.1264206962686805,True
ENST00000899562,42.2231354919716,8.84038305388978,1.40529596672202,6.29076241819063,3.15910517140114e-10,1.74952301833257e-07,UTP6-213,6.7570803391661824,True
ENST00000882295,19.8129417657511,7.74856878704276,1.91346193588442,4.04950244461556,5.13266417335733e-05,0.0060819543180071,CTTN-216,2.2159568461964816,True
ENST00000884026,33.6291765652261,8.51229567383758,1.42880452990941,5.95763485882657,2.5591451193644502e-09,1.10334165750475e-06,TMED2-206,5.957289984392818,True
ENST00000474664,17.3414420097737,-1.82033325413889,0.501138923934245,-3.63239247083058,0.0002808056016567,0.027168968296552,DNAJB14-210,1.5659268529925474,True
ENST00000953796,14.2987652141813,-21.4061933179034,3.90990872632291,-5.47485755199072,4.37863691223863e-08,1.18376448938227e-05,DNAJB14-216,4.926734692153186,True
ENST00000695567,56.4997377807699,1.08365601717839,0.310317274117919,3.49209053946062,0.0004792557665819,0.0437776494196149,MFGE8-219,1.358747560984086,True
ENST00000918510,294.062643757249,-11.6452574524296,1.5851611268227,-7.34641876802229,2.0358785577848299e-13,3.2765999146793e-10,TACC3-225,9.48457658438958,True
ENST00000918512,8.11936677415767,-6.46294322375675,1.70277890489846,-3.79552695018977,0.0001473301886478,0.0153426250505429,TACC3-227,1.814100328298916,True
ENST00000874437,13.5655180701291,7.20137782337068,1.55719532456891,4.62458222790022,3.75354161141048e-06,0.0006103378552145,TMEM129-206,3.214429692797927,True
ENST00000939402,29.2263983721995,8.30817269546769,1.64341057246624,5.05544556829748,4.2938708596034e-07,8.97839578366898e-05,TNS3-220,4.046801254038523,True
ENST00000884695,28.5488220186218,8.27520444187727,1.82444243138492,4.53574434551801,5.74006784973034e-06,0.0008793398617158,SEC63-213,3.055843239214445,True
ENST00000877768,36.8080877015144,-8.64663146287897,1.8976903664678,-4.55639740584925,5.20384383421353e-06,0.0008112786408158,GPAA1-278,3.090829957891179,True
ENST00000552365,5.7611102030066,-5.97286706020419,1.45956418735072,-4.09222637275423,4.2725125520871e-05,0.0052259130810978,MAP3K12-211,2.281837817860419,True
ENST00000930076,7.17978648035757,6.28243920389085,1.45083112486531,4.33023464703662,1.48950537395453e-05,0.0020515030363293,MYO5C-212,2.6879278359185728,True
ENST00000650466,7.22196047569577,-6.29907836423442,1.50716948635078,-4.17940943024663,2.92267086626509e-05,0.0037667165841088,MDGA1-210,2.4240370558222546,True
ENST00000508394,10.3131856099607,6.80662522953348,1.91697804429724,3.55070588825067,0.0003841994978132,0.035912613934368,SMUG1-215,1.444752983179214,True
ENST00000938158,24.9634167997072,-1.50714194048636,0.417762216648557,-3.60765497793747,0.0003089769846901,0.0295704155579241,SMUG1-266,1.5291425722190557,True
ENST00000870362,47.0089122047849,8.9947948041816,1.75916741625835,5.11309766259371,3.16918341403201e-07,6.85408410944221e-05,PCGF3-214,4.16405057045729,True
ENST00000854355,14.247598329952,-7.27646927139303,1.57852568928318,-4.60966161070039,4.03324905627343e-06,0.0006494365107534,ARHGEF1-238,3.1874632993672294,True
ENST00000882548,9.69726910763373,6.7185365519359,1.74295894062678,3.85467287572469,0.0001158844737834,0.0123497206646582,TMEM165-213,1.9083428654949646,True
ENST00000882659,9.9705185470638,6.75744290970413,1.68479427396729,4.01084156927479,6.05027010059514e-05,0.007000067309831,ARF3-211,2.154897783964652,True
ENST00000350638,28.335906500726,8.26550291357932,1.57239722807498,5.2566252127641,1.46722892805019e-07,3.44327932070558e-05,ELP4-201,4.463027745659916,True
ENST00000926400,75.6385768253087,-9.68591665483763,2.13139262808727,-4.54440750483869,5.50899909532678e-06,0.0008528252763255,STX2-217,3.0691399363592358,True
ENST00000438773,11.6649426069949,6.98293511551649,1.34160282527485,5.20491980485053,1.94080401684061e-07,4.42901515284493e-05,TRAPPC9-201,4.353692833875169,True
ENST00000648948,5.66110264310539,-5.95181740748475,1.50857141780932,-3.94533353689527,7.96889767372678e-05,0.0089310357933683,TRAPPC9-216,2.0490981700859483,True
ENST00000879742,51.6893848955538,9.13239279445793,1.31444070746675,6.94774039070831,3.71183238376467e-12,3.3882373964324704e-09,GNAI3-204,8.470026168486337,True
ENST00000956299,8.586317270266,6.54262446646691,1.87333109774991,3.49250833145585,0.0004785066684262,0.0437394089269552,GSTA4-212,1.3591270901025931,True
ENST00000413760,9.79861786251033,6.73705899740761,1.39816279252198,4.81850828347064,1.44635521939619e-06,0.0002657626249933,STK25-206,3.575506095253626,True
ENST00000956348,6.56294441545634,-6.1575638420488,1.78291146439017,-3.45365654157984,0.0005530412255195,0.0494260523757842,ME1-213,1.30604407495045,True
ENST00000865120,5.1625201731056,-5.80512391373495,1.57966521926768,-3.67490772280607,0.0002379353949374,0.0233626787377816,CRACR2B-215,1.6314773630005779,True
ENST00000893131,26.3342064724069,8.15814301672006,1.48577112730264,5.49084772668239,4.00009117709377e-08,1.17299705097214e-05,FKBP5-240,4.930703079741365,True
ENST00000956379,35.7761135654906,8.60067859214551,1.46135739816358,5.88540394222084,3.97082959452044e-09,1.5783034063097e-06,FKBP5-260,5.801809506183609,True
ENST00000859425,21.520143361847,-7.87615664576852,1.47115624525548,-5.35371866256173,8.6164796645432e-08,2.14777520135457e-05,PLXNB1-221,4.668011176380429,True
ENST00000339865,14.1880079020102,7.26609851458638,1.83171981772959,3.96681765642122,7.28386754509132e-05,0.0082400463623995,USP47-202,2.084070344749774,True
ENST00000870948,25.4963728139778,8.11241652219952,1.30794131622725,6.20243157819933,5.5597359145727e-10,2.93179715504752e-07,SDCBP-219,6.53286608092416,True
ENST00000870953,14.4998899592437,-21.4245806554529,3.90986463336166,-5.47962210063326,4.26235220309173e-08,1.17299705097214e-05,SDCBP-224,4.930703079741365,True
ENST00000870070,14.91128956574,-21.4619707704544,3.90977950054128,-5.48930464428573,4.03519134778643e-08,1.17299705097214e-05,EPN1-215,4.930703079741365,True
ENST00000870092,14.0260719820676,7.24968205075259,1.88715188176874,3.8415996723898,0.000122235081111,0.0129534932752403,EPN1-237,1.887613096016981,True
ENST00000870100,16.4360354073533,7.47874028745957,1.30539021690402,5.72912236556883,1.00951556221993e-08,3.5255533060651e-06,EPN1-245,5.452772714441794,True
ENST00000537485,29.6613943525472,-8.33329434811436,1.41725914073266,-5.87986636219996,4.10597845490355e-09,1.61745000688268e-06,SEZ6L2-204,5.791169133886787,True
ENST00000466177,4.48401903528404,5.61050091347561,1.56002659705574,3.59641362786017,0.0003226346423752,0.0307372793515408,PELI1-202,1.5123345758376825,True
ENST00000955971,34.34895940285,-8.54508955438446,1.64195484532487,-5.20421714319053,1.94816106326642e-07,4.4381523265556e-05,ZNF330-225,4.352797795964477,True
ENST00000651894,180.212147076066,-1.13604802402115,0.29789033598443,-3.81364511294697,0.0001369320616872,0.0143501114432845,BOLA2B-205,1.8431447261762908,True
ENST00000358883,91.0861275070113,-9.95540660776068,1.28854226332225,-7.7261001762508,1.10891375158754e-14,3.21912025790328e-11,LPAR1-201,10.49226279890673,True
ENST00000853447,206.035191675031,-11.1319037772491,1.2605290506442,-8.83113623724902,1.03617687307032e-18,1.95924763918163e-14,LPAR1-219,13.707910667867942,True
ENST00000965575,75.2679102487083,9.67471396648553,1.73190748819401,5.58616094244968,2.32144112852011e-08,7.47600064062758e-06,LPAR1-244,5.126330670077982,True
ENST00000564767,11.3300177614874,6.94515027301009,1.45225597702622,4.7823182571654,1.73285036472251e-06,0.0003107836604665,ULK3-207,3.507541822418659,True
ENST00000957762,41.1968866331823,8.80701342807081,1.29234916691943,6.81473215869675,9.44395494228421e-12,8.0127720013192e-09,HACD1-211,8.096217214675375,True
ENST00000856082,70.2664487131332,-9.57837300541296,1.59349998582354,-6.01090247293775,1.84493375144508e-09,8.30590429957548e-07,RBM4-219,6.080613077127624,True
ENST00000920193,20.0858944728582,7.76911700890138,1.41831557911895,5.47770688222118,4.30873103705495e-08,1.17686067494349e-05,RBM4-224,4.929274948953319,True
ENST00000956581,15.1227362542882,-21.4809828216369,3.90973832322694,-5.49422520019379,3.92429462520614e-08,1.17299705097214e-05,WFS1-224,4.930703079741365,True
ENST00000505934,47.4474951404831,9.01213504963476,1.47364896887111,6.11552360162033,9.62404369323895e-10,4.75309253430378e-07,SNX2-203,6.323023730677611,True
ENST00000937110,60.3694817909824,9.35491975913288,1.34624898284124,6.94887786610573,3.6820313321155e-12,3.3843748964408e-09,PCM1-233,8.470521534983654,True
ENST00000969416,1023.8356559479,0.847814696416306,0.169911567410753,4.98974089484298,6.04603342683628e-07,0.0001216180757359,PCM1-273,3.9150018723580753,True
ENST00000267918,7.11534091996183,6.27404627278158,1.55735800109764,4.02864740692863,5.6098681497562e-05,0.0065651329658141,ANP32A-201,2.18275647357533,True
ENST00000937139,121.85219899719,-10.3748771010447,1.86652855469195,-5.55838113216378,2.72288297407549e-08,8.62196333889132e-06,ACLY-233,5.064393828124563,True
ENST00000679977,13.3338522471343,-7.1845115377313,1.68047181627188,-4.27529427638371,1.90884992700713e-05,0.0025546356672268,VRK1-225,2.592671028599863,True
ENST00000965879,10.2403027737933,-6.79571659898422,1.49590025742598,-4.54289419715572,5.54871045662769e-06,0.0008569682232541,UBAP1-241,3.0670352816021897,True
ENST00000872607,35.152416794091,-8.57815361090708,1.39179203763917,-6.16338747379083,7.12049839591996e-10,3.610965698029e-07,EMC9-208,6.442376637086184,True
ENST00000293872,42.4674702643897,8.84980567586131,1.60562265974217,5.51175933035377,3.55264489726661e-08,1.09100818087543e-05,LUC7L-201,4.962171992861946,True
ENST00000550814,6.25047053565378,-6.0869901521965,1.52933236886531,-3.98016172031508,6.88684013844944e-05,0.0078377925527517,LETMD1-227,2.1058062354212597,True
ENST00000858628,197.786899308755,11.0675650340935,1.27428898638846,8.68528658123362,3.77788709474644e-18,5.55597064415049e-14,PACS2-225,13.255240057591934,True
ENST00000858630,80.1803992878231,-9.7695140336628,1.34879019997453,-7.24316801371128,4.3832334921037897e-13,5.80160401781365e-10,PACS2-227,9.236451916820366,True
ENST00000929379,8.35129138479591,-6.5052638136246,1.38160229925025,-4.7084923187771,2.49555768178165e-06,0.0004267564847583,PACS2-236,3.369819870861504,True
ENST00000435650,14.677081382154,-2.28571976768685,0.638364594513589,-3.58058668562045,0.0003428235816302,0.0324808779105223,TLE4-211,1.4883722409289293,True
ENST00000869001,6.74503360764416,-6.19153907352957,1.70619042857102,-3.62886754599552,0.0002846672426328,0.0275023880055759,DES-218,1.5606295951654474,True
ENST00000697298,18.5993280150194,-1.80783871756227,0.485196185380488,-3.7259953232002,0.0001945460107998,0.0196864796968305,NBN-218,1.7058319367276018,True
ENST00000942930,452.34400594539,-12.2672016194931,1.92327001737504,-6.37830440274629,1.79059342222892e-10,1.06757276924683e-07,ALS2-278,6.971602512363608,True
ENST00000566179,30.8633775679459,-8.38738226825582,1.52218778381171,-5.51008381321587,3.58662878079377e-08,1.09383087280434e-05,AP1G1-213,4.961049823053766,True
ENST00000936583,5.06202746512961,-5.78135593132896,1.53137308111533,-3.77527592891882,0.000159830641517,0.0165144604844289,PPP1R26-218,1.7821356098298322,True
ENST00000557550,44.543067115666,-8.92041163727927,1.72346741837332,-5.17585162456899,2.26873708823766e-07,5.06387474303622e-05,METTL17-224,4.295517045305268,True
ENST00000909300,6.47259591229454,6.13471046753184,1.44265656723638,4.25237066593318,2.1151937821097e-05,0.0028080735587387,XAF1-220,2.5515915198556627,True
ENST00000905880,44.8547369314131,8.92705400113125,1.89987633093182,4.69875531148537,2.61751827248792e-06,0.0004458842999076,LOXL4-204,3.350777819382925,True
ENST00000970334,5.54217412208509,5.90942481474089,1.69887028998741,3.47844379265982,0.0005043341931349,0.0456376084108447,PAG1-227,1.3406771223867637,True
ENST00000923261,23.4760630623769,7.99491612203512,1.49763792662451,5.33835046502505,9.37960194912462e-08,2.30757385573269e-05,SRM-209,4.63684439014003,True
ENST00000446003,118.085125782702,-10.3293073608609,1.44483284662813,-7.14913658349263,8.7325410173136e-13,9.964055142332851e-10,ARHGAP21-206,9.001563877688662,True
ENST00000928522,64.7837291008301,-9.4632304004258,1.69479888518624,-5.58368929974005,2.35469215926188e-08,7.54633307008087e-06,CCAR1-221,5.1222640303958284,True
ENST00000555976,6.16195853749884,-6.06388341035725,1.51046961232478,-4.01456829113183,5.95546991077407e-05,0.0069024522059557,PTGR2-206,2.160996591825471,True
ENST00000915130,39.7205728146779,2.63762123055691,0.635417212291795,4.15100689678149,3.31015789971102e-05,0.004176636696357,UBE2O-207,2.3791733000830884,True
ENST00000915131,27.9904819617284,8.24639342869441,1.7145366288549,4.80969218732993,1.5116289481075e-06,0.0002755891128685,UBE2O-208,3.559737943203189,True
ENST00000621127,220.846417112145,-11.2324286293991,1.71838974150214,-6.53660130651162,6.29325157818153e-11,4.24983921243127e-08,MRAS-211,7.371627500649639,True
ENST00000397203,90.4955226826172,9.9389037975954,1.2993826635856,7.64894289890655,2.02638190599932e-14,5.36419765392328e-11,ERC1-204,10.270495228130894,True
ENST00000877496,14.8068243191052,-7.33709564648332,1.32756428452442,-5.52673473669993,3.26245659072488e-08,1.00422207416687e-05,CARF-221,4.998170236473423,True
ENST00000866290,90.9875902549016,-1.38788445321578,0.338126491292812,-4.10463092645968,4.04960874228367e-05,0.0049675826090817,API5-213,2.303854901999722,True
ENST00000678477,65.9061243860644,9.48294958061888,1.60949067393655,5.89189470568669,3.8179243626340206e-09,1.52669682995129e-06,SRP54-218,5.816247196179553,True
ENST00000924810,94.9682728909225,-10.0130517011831,1.77496248556093,-5.64127511574915,1.68795400551115e-08,5.5300966389963e-06,SRP9-213,5.257267279289133,True
ENST00000692283,7.04216446359418,-6.2593465934599,1.55422873418994,-4.0273007799732,5.64208374076693e-05,0.0065970014297188,PRMT7-247,2.180653421798141,True
ENST00000897332,21.1528819643483,3.48529722958657,0.808772536400299,4.3093664444876,1.6372289433153e-05,0.0022363466017365,GPC1-210,2.6504608861361536,True
ENST00000313777,29.8803253196223,8.34227772902997,1.280647474125,6.51410938418459,7.3122199495297e-11,4.81511502636717e-08,FUZ-201,7.317393333727432,True
ENST00000912899,54.263629611461,9.20201755897472,1.43420676621853,6.41610245866922,1.39807372334709e-10,8.44966392458895e-08,MTPAP-209,7.073160564257301,True
ENST00000958693,34.4103602532539,-8.55193633434512,1.37413804798798,-6.22349140748041,4.86211457048328e-10,2.59493799368789e-07,MTPAP-211,6.5858730152031635,True
ENST00000878091,8.75916025947977,6.57222754550918,1.75184795428934,3.75159700898547,0.0001757117394853,0.0179590966228072,BDH2-222,1.7457155129692303,True
ENST00000612867,14.5117432729289,-21.4265228120697,3.90986386669674,-5.48011990764579,4.25037681228558e-08,1.17299705097214e-05,ZNF658-201,4.930703079741365,True
ENST00000590666,5.75626613371508,-5.96480932727982,1.67223408578921,-3.566970305156,0.00036113238516,0.0340207269518861,ALKBH6-218,1.4682564106582037,True
ENST00000588151,5.73069048947584,-5.96299041667532,1.54736677706396,-3.8536373567421,0.0001163759269891,0.0123821554022122,TNPO2-209,1.9072037496770378,True
ENST00000971600,109.210418909092,10.2110576413774,1.41140309689511,7.2346855861662,4.666088668352469e-13,5.99610514615985e-10,ARMC1-213,9.222130760080491,True
ENST00000431015,8.64266257749671,6.55085210563707,1.36631614419719,4.79453612069129,1.63051685034465e-06,0.0002936239180881,ALS2CL-205,3.5322085704501274,True
ENST00000450172,11.8985268457466,-7.01597605327227,1.33835613285081,-5.24223402206681,1.58643981228459e-07,3.69682371679888e-05,ALS2CL-207,4.432171258284568,True
ENST00000939957,7.10783577897079,6.27154401830804,1.8086915349179,3.46744809561611,0.0005254252035363,0.0472518365287359,EIF5A-235,1.3255813071802065,True
ENST00000901245,14.3096324122303,-21.3761172981615,3.90990806529397,-5.46716622007179,4.5728719857515e-08,1.20596956538368e-05,KCTD20-211,4.918663652189822,True
ENST00000959482,31.0760236717967,-8.40461652909084,1.85154679374393,-4.53924068108278,5.64571651038233e-06,0.0008691616067336,KCTD20-225,3.060899465913412,True
ENST00000960976,31.3307152666075,-8.41622046527648,1.64836710631167,-5.10579253435137,3.29410948323341e-07,7.08951279823237e-05,MGAT4B-232,4.149383609148308,True
ENST00000860853,10.4124308420564,6.82229429516763,1.52251309979999,4.48094292000762,7.43139861795306e-06,0.001112683811848,CCDC74B-213,2.95362823034503,True
ENST00000876058,68.3793092499928,-2.11299736554281,0.34789656288444,-6.0736367960171,1.25045380213393e-09,6.00263159075748e-07,VDAC1-213,6.221658310485692,True
ENST00000876070,25.3400249344447,-8.11011140995226,1.65006995334599,-4.91501065970366,8.87776289674253e-07,0.0001707924155886,VDAC1-225,3.767531419016769,True
